data_hora,Demanda_MW,Vel_viento
2022-01-26 19,1421.230231,8.456893497
2022-01-26 20,1413.025298,17.26830401
2022-01-26 21,1473.979984,6.142336781
2022-01-26 22,1476.669966,15.76270407
2022-01-26 23,1413.398159,20.17672442
2022-01-27 00,1322.825641,32.71925697
2022-01-27 01,1223.671938,27.6976963
2022-01-27 02,1138.45996,26.57338695
2022-01-27 03,1067.549501,14.88976934
2022-01-27 04,1035.630695,14.43074813
2022-01-27 05,1008.808957,6.632943259
2022-01-27 06,1023.594573,8.499020219
2022-01-27 07,1024.51104,8.400207955
2022-01-27 08,1106.277128,33.09463734
2022-01-27 09,1187.953329,18.55207391
2022-01-27 10,1247.12206,16.1458143
2022-01-27 11,1277.340396,12.02400491
2022-01-27 12,1303.735582,13.37079394
2022-01-27 13,1312.36903,10.66594912
2022-01-27 14,1310.179241,10.13151254
2022-01-27 15,1294.606679,6.63790258
2022-01-27 16,1290.807298,8.487289554
2022-01-27 17,1281.626774,8.491772556
2022-01-27 18,1269.064855,7.078679586
2022-01-27 19,1250.670329,5.875448911
2022-01-27 20,1293.587567,29.86147415
2022-01-27 21,1394.204352,12.81973746
2022-01-27 22,1390.142842,37.42440059
2022-01-27 23,1359.253036,18.3937257
2022-01-28 00,1278.482757,30.70546628
2022-01-28 01,1176.761743,28.12390548
2022-01-28 02,1081.081302,23.27947694
2022-01-28 03,1017.650172,15.98964125
2022-01-28 04,980.5343641,10.00535146
2022-01-28 05,977.5108977,6.873110176
2022-01-28 06,995.9560845,7.884466345
2022-01-28 07,1001.520599,16.0956176
2022-01-28 08,1089.695065,26.65914447
2022-01-28 09,1179.73956,26.90158281
2022-01-28 10,1248.260473,11.87032785
2022-01-28 11,1295.25043,12.67160419
2022-01-28 12,1335.589908,14.37707589
2022-01-28 13,1357.099949,10.76316289
2022-01-28 14,1372.589643,7.693501573
2022-01-28 15,1372.296951,8.372200212
2022-01-28 16,1368.930701,7.164113014
2022-01-28 17,1351.580516,10.38039408
2022-01-28 18,1327.946322,9.954900084
2022-01-28 19,1291.281203,5.872066359
2022-01-28 20,1303.715864,16.57887475
2022-01-28 21,1440.95753,36.00754167
2022-01-28 22,1460.740456,17.15067491
2022-01-28 23,1393.962767,23.94300321
2022-01-29 00,1305.700315,28.92252481
2022-01-29 01,1207.396848,30.95139085
2022-01-29 02,1113.718079,25.43548792
2022-01-29 03,1042.527941,16.36763384
2022-01-29 04,1005.462208,11.58348418
2022-01-29 05,991.6466275,6.99393298
2022-01-29 06,985.9497162,8.100148898
2022-01-29 07,958.1979535,6.57074183
2022-01-29 08,1006.416453,19.39535616
2022-01-29 09,1078.03226,19.3379905
2022-01-29 10,1152.914334,19.12529844
2022-01-29 11,1208.438364,12.56649322
2022-01-29 12,1253.308173,12.55903352
2022-01-29 13,1298.792634,16.2762084
2022-01-29 14,1326.687004,7.359812996
2022-01-29 15,1325.175716,5.158547768
2022-01-29 16,1322.650293,5.317868035
2022-01-29 17,1319.032249,5.49039511
2022-01-29 18,1313.931053,5.611483514
2022-01-29 19,1298.464013,3.541726818
2022-01-29 20,1308.083648,14.24517369
2022-01-29 21,1440.308535,36.74836757
2022-01-29 22,1453.57427,19.13828424
2022-01-29 23,1375.361672,24.58751422
2022-01-30 00,1283.600161,27.34674619
2022-01-30 01,1198.155682,28.0829694
2022-01-30 02,1107.587167,23.82452035
2022-01-30 03,1034.527372,17.6243653
2022-01-30 04,987.7194337,9.606465377
2022-01-30 05,964.878887,6.477417198
2022-01-30 06,947.2510518,11.97502492
2022-01-30 07,884.7445526,12.42447519
2022-01-30 08,907.918885,13.17439206
2022-01-30 09,964.2435696,16.98823168
2022-01-30 10,1025.881658,17.09957977
2022-01-30 11,1080.802391,14.31172578
2022-01-30 12,1135.30685,18.538083
2022-01-30 13,1203.295015,22.35608579
2022-01-30 14,1253.012529,8.306909857
2022-01-30 15,1273.899894,7.624055445
2022-01-30 16,1288.878783,6.110496842
2022-01-30 17,1290.717662,5.753994775
2022-01-30 18,1286.044584,7.174522127
2022-01-30 19,1275.050184,3.688950915
2022-01-30 20,1283.127038,15.50668865
2022-01-30 21,1426.595745,38.55749112
2022-01-30 22,1469.731132,7.756770903
2022-01-30 23,1450.456956,13.72357581
2022-01-31 00,1374.213064,36.72543549
2022-01-31 01,1265.95358,28.04615141
2022-01-31 02,1180.959033,26.89993319
2022-01-31 03,1104.217375,21.67335537
2022-01-31 04,1058.526914,13.42070513
2022-01-31 05,1040.043735,7.233648423
2022-01-31 06,1055.68723,9.446401534
2022-01-31 07,1072.655577,9.038607757
2022-01-31 08,1133.260707,22.15786437
2022-01-31 09,1214.210585,23.77798406
2022-01-31 10,1290.664984,16.51016442
2022-01-31 11,1333.985936,9.706454825
2022-01-31 12,1369.661046,11.06922786
2022-01-31 13,1392.736142,11.55508264
2022-01-31 14,1416.676819,8.599536915
2022-01-31 15,1418.9074,7.020071641
2022-01-31 16,1410.31457,9.174037146
2022-01-31 17,1388.509435,9.083394223
2022-01-31 18,1354.464236,13.20702181
2022-01-31 19,1305.37684,7.213883323
2022-01-31 20,1307.571838,19.43372511
2022-01-31 21,1438.147778,30.16875734
2022-01-31 22,1463.343192,12.55074998
2022-01-31 23,1405.644842,24.00318288
2022-02-01 00,1309.267453,37.03155047
2022-02-01 01,1193.901498,31.35673643
2022-02-01 02,1096.859509,24.49181101
2022-02-01 03,1033.687775,11.51872305
2022-02-01 04,1006.62816,8.826947755
2022-02-01 05,996.8210171,5.987823074
2022-02-01 06,1011.215861,9.216319978
2022-02-01 07,1021.57079,17.62498154
2022-02-01 08,1110.449391,24.80197091
2022-02-01 09,1203.530491,22.71496228
2022-02-01 10,1264.727353,14.5354042
2022-02-01 11,1310.715753,12.1650518
2022-02-01 12,1352.640647,13.75898422
2022-02-01 13,1394.134388,10.11949201
2022-02-01 14,1427.026409,9.097716492
2022-02-01 15,1446.244424,10.82154454
2022-02-01 16,1459.911165,7.215300594
2022-02-01 17,1461.028736,6.254500166
2022-02-01 18,1433.000041,10.4268873
2022-02-01 19,1385.501079,7.431385298
2022-02-01 20,1397.16365,27.13839042
2022-02-01 21,1498.498253,15.96380055
2022-02-01 22,1488.328091,37.41587363
2022-02-01 23,1464.264783,15.03100952
2022-02-02 00,1379.526178,41.74893805
2022-02-02 01,1255.747977,35.14989509
2022-02-02 02,1153.483212,23.24091698
2022-02-02 03,1087.756354,16.87194886
2022-02-02 04,1052.030444,11.81165597
2022-02-02 05,1042.277118,6.676894961
2022-02-02 06,1051.487629,8.698730727
2022-02-02 07,1054.500301,13.82840907
2022-02-02 08,1150.937014,36.37386389
2022-02-02 09,1261.612731,29.67556917
2022-02-02 10,1350.431679,23.82979379
2022-02-02 11,1418.82177,19.9694421
2022-02-02 12,1489.240664,25.63693262
2022-02-02 13,1565.887344,27.09321604
2022-02-02 14,1650.227036,20.48601699
2022-02-02 15,1699.260244,16.1419071
2022-02-02 16,1711.682651,12.11211503
2022-02-02 17,1691.555402,7.560218852
2022-02-02 18,1632.949938,20.0391425
2022-02-02 19,1543.814865,19.89146787
2022-02-02 20,1515.467525,19.85638323
2022-02-02 21,1650.886805,32.47486068
2022-02-02 22,1688.697189,9.585053963
2022-02-02 23,1637.963266,16.98817542
2022-02-03 00,1556.858857,31.41589929
2022-02-03 01,1442.194298,42.69371067
2022-02-03 02,1327.389836,26.24970507
2022-02-03 03,1242.388043,17.25454894
2022-02-03 04,1193.399099,12.09227674
2022-02-03 05,1178.102802,4.829953631
2022-02-03 06,1181.798401,4.428463949
2022-02-03 07,1186.789046,7.529378442
2022-02-03 08,1265.234973,26.65557
2022-02-03 09,1361.501158,29.3029632
2022-02-03 10,1455.615238,20.15443638
2022-02-03 11,1516.768804,16.39273742
2022-02-03 12,1567.579998,14.31625239
2022-02-03 13,1594.928183,10.55471504
2022-02-03 14,1608.792647,7.319975321
2022-02-03 15,1594.055998,9.211952992
2022-02-03 16,1544.021532,18.52942231
2022-02-03 17,1502.343727,15.80192091
2022-02-03 18,1452.635607,13.42694907
2022-02-03 19,1411.422153,4.797406374
2022-02-03 20,1436.114275,18.74628081
2022-02-03 21,1531.554829,17.56059012
2022-02-03 22,1533.834184,13.74393788
2022-02-03 23,1487.072123,18.94537478
2022-02-04 00,1399.626944,31.99124068
2022-02-04 01,1298.137898,29.03517251
2022-02-04 02,1204.804962,27.31600176
2022-02-04 03,1136.810059,16.96764502
2022-02-04 04,1103.506448,8.292969747
2022-02-04 05,1096.286711,6.213075912
2022-02-04 06,1104.951843,7.907550306
2022-02-04 07,1122.527408,9.041464698
2022-02-04 08,1206.508524,27.80298233
2022-02-04 09,1313.275792,29.55497498
2022-02-04 10,1399.130561,17.46157556
2022-02-04 11,1455.51094,13.33385388
2022-02-04 12,1502.858342,14.8199619
2022-02-04 13,1541.039719,13.72099597
2022-02-04 14,1581.197128,9.213694905
2022-02-04 15,1591.787767,6.617969236
2022-02-04 16,1590.371395,6.11661162
2022-02-04 17,1564.348585,15.81672383
2022-02-04 18,1510.575079,17.57101633
2022-02-04 19,1441.756529,13.14725197
2022-02-04 20,1430.760387,23.53823282
2022-02-04 21,1553.597736,24.24664378
2022-02-04 22,1557.162494,18.43588412
2022-02-04 23,1491.234212,21.35565289
2022-02-05 00,1407.934877,29.27536071
2022-02-05 01,1309.636909,29.30813756
2022-02-05 02,1215.512451,27.15984057
2022-02-05 03,1141.48389,17.87917656
2022-02-05 04,1095.543872,9.424715531
2022-02-05 05,1072.234841,4.97621274
2022-02-05 06,1067.212355,2.539545205
2022-02-05 07,1053.823161,14.73235397
2022-02-05 08,1072.817917,11.56328234
2022-02-05 09,1131.783786,23.58700614
2022-02-05 10,1204.522925,16.80789732
2022-02-05 11,1249.634656,12.94014454
2022-02-05 12,1285.950001,11.9325475
2022-02-05 13,1318.4617,10.57292631
2022-02-05 14,1338.285327,8.587096332
2022-02-05 15,1336.168432,7.264315672
2022-02-05 16,1315.202963,9.127950877
2022-02-05 17,1295.110987,8.916879439
2022-02-05 18,1277.713787,5.137418052
2022-02-05 19,1270.265763,6.44604197
2022-02-05 20,1305.206051,26.29095089
2022-02-05 21,1383.416021,5.711009793
2022-02-05 22,1343.709438,17.86125833
2022-02-05 23,1269.652914,24.9403334
2022-02-06 00,1185.582802,24.77981276
2022-02-06 01,1103.58335,25.27383135
2022-02-06 02,1027.569464,20.85725609
2022-02-06 03,977.5978527,11.9002809
2022-02-06 04,942.895016,9.852021925
2022-02-06 05,921.1260148,5.696738362
2022-02-06 06,917.0399795,9.461225111
2022-02-06 07,868.3286716,20.1492002
2022-02-06 08,867.7016564,9.695283053
2022-02-06 09,907.8583969,15.68230196
2022-02-06 10,976.4334692,22.67757403
2022-02-06 11,1040.00831,22.06113261
2022-02-06 12,1088.245207,14.06345999
2022-02-06 13,1120.085223,11.13893136
2022-02-06 14,1131.039143,7.854761469
2022-02-06 15,1110.193641,11.75705708
2022-02-06 16,1088.829534,9.676639226
2022-02-06 17,1074.833301,6.425530934
2022-02-06 18,1089.719106,8.521612612
2022-02-06 19,1108.038058,5.8603273
2022-02-06 20,1165.22802,42.0485383
2022-02-06 21,1295.515558,14.88734014
2022-02-06 22,1307.465632,13.07362067
2022-02-06 23,1289.870865,15.96505118
2022-02-07 00,1206.000725,30.76348358
2022-02-07 01,1106.922243,29.35659829
2022-02-07 02,1021.753617,22.39656977
2022-02-07 03,957.2848257,14.56832088
2022-02-07 04,931.6405967,7.028042882
2022-02-07 05,934.3356176,6.882362511
2022-02-07 06,961.6700744,12.47356487
2022-02-07 07,990.4007975,7.617349972
2022-02-07 08,1066.175258,24.94329468
2022-02-07 09,1148.452868,20.20434811
2022-02-07 10,1202.299098,12.81380442
2022-02-07 11,1242.501827,10.93748256
2022-02-07 12,1272.491386,10.12804341
2022-02-07 13,1293.420602,8.507157379
2022-02-07 14,1304.833033,8.115503943
2022-02-07 15,1292.359546,7.995642221
2022-02-07 16,1280.701022,10.28830274
2022-02-07 17,1271.209666,8.970471878
2022-02-07 18,1252.892012,9.002810753
2022-02-07 19,1233.535832,6.066842237
2022-02-07 20,1269.559016,29.23223266
2022-02-07 21,1403.778078,24.16901394
2022-02-07 22,1427.220266,14.60988202
2022-02-07 23,1366.781662,22.3148174
2022-02-08 00,1266.066988,35.39400301
2022-02-08 01,1149.055375,33.20248006
2022-02-08 02,1051.043841,25.04769241
2022-02-08 03,992.5908851,15.21900055
2022-02-08 04,964.3783434,9.436632437
2022-02-08 05,965.3315748,7.65874902
2022-02-08 06,991.5490161,10.46647075
2022-02-08 07,1015.559626,11.78865267
2022-02-08 08,1090.356071,25.64416798
2022-02-08 09,1181.298594,21.86486554
2022-02-08 10,1240.113953,14.91500431
2022-02-08 11,1276.325675,8.821661093
2022-02-08 12,1312.844779,10.86579322
2022-02-08 13,1335.354438,8.133769085
2022-02-08 14,1352.393413,6.83598072
2022-02-08 15,1343.836051,8.604311393
2022-02-08 16,1344.066582,7.704272578
2022-02-08 17,1334.040315,6.497398036
2022-02-08 18,1305.448785,9.327572644
2022-02-08 19,1271.277183,4.908230929
2022-02-08 20,1298.917097,33.15638022
2022-02-08 21,1445.178746,24.63662705
2022-02-08 22,1451.014848,17.54177327
2022-02-08 23,1385.814606,25.1153738
2022-02-09 00,1276.200506,30.73040596
2022-02-09 01,1169.307929,28.54034869
2022-02-09 02,1102.456751,17.09231229
2022-02-09 03,1071.303759,15.90888817
2022-02-09 04,1033.359598,6.375991663
2022-02-09 05,1027.243254,5.550483616
2022-02-09 06,1049.695751,10.58762233
2022-02-09 07,1057.668654,13.4307102
2022-02-09 08,1137.263257,26.87642537
2022-02-09 09,1221.849089,24.91386062
2022-02-09 10,1268.227789,8.643360463
2022-02-09 11,1299.694593,11.97075593
2022-02-09 12,1344.5523,17.7388386
2022-02-09 13,1383.942643,9.688009347
2022-02-09 14,1408.324874,6.866136435
2022-02-09 15,1415.754703,7.576193734
2022-02-09 16,1412.944036,8.077808498
2022-02-09 17,1402.247532,9.252683205
2022-02-09 18,1370.204899,8.620936383
2022-02-09 19,1329.814215,6.760332437
2022-02-09 20,1350.129639,31.71064595
2022-02-09 21,1495.932729,25.53171446
2022-02-09 22,1504.85903,16.15076677
2022-02-09 23,1447.924812,18.4252556
2022-02-10 00,1354.848352,32.87324369
2022-02-10 01,1244.076952,29.50630854
2022-02-10 02,1148.53836,24.49923565
2022-02-10 03,1084.038254,15.31035122
2022-02-10 04,1050.962022,9.594313324
2022-02-10 05,1035.755599,6.267343569
2022-02-10 06,1048.704945,7.18955542
2022-02-10 07,1056.814197,9.164491225
2022-02-10 08,1133.669363,24.94933897
2022-02-10 09,1224.007437,24.18965811
2022-02-10 10,1291.663962,15.44045316
2022-02-10 11,1339.655073,9.978324641
2022-02-10 12,1393.594442,22.01679735
2022-02-10 13,1442.936736,18.5307686
2022-02-10 14,1490.269878,12.62629593
2022-02-10 15,1523.143543,12.02772323
2022-02-10 16,1544.768619,6.330810863
2022-02-10 17,1540.198014,13.31465084
2022-02-10 18,1480.2236,30.1184456
2022-02-10 19,1439.215078,13.23458305
2022-02-10 20,1425.426372,28.10314021
2022-02-10 21,1565.190593,25.56304848
2022-02-10 22,1575.345491,17.85073598
2022-02-10 23,1523.40862,19.63219844
2022-02-11 00,1419.214594,37.22291416
2022-02-11 01,1311.253492,32.27615245
2022-02-11 02,1202.089647,32.871827
2022-02-11 03,1127.62161,15.89328431
2022-02-11 04,1091.312842,6.740557094
2022-02-11 05,1087.53538,8.729405015
2022-02-11 06,1108.172514,7.567128251
2022-02-11 07,1114.854694,12.10479479
2022-02-11 08,1200.56261,29.79224833
2022-02-11 09,1302.468797,23.99640693
2022-02-11 10,1395.653943,23.78651197
2022-02-11 11,1465.005143,16.24793528
2022-02-11 12,1543.599375,24.0821278
2022-02-11 13,1610.46703,17.39289198
2022-02-11 14,1659.578495,10.01545052
2022-02-11 15,1672.406214,8.225661041
2022-02-11 16,1665.372747,14.68479339
2022-02-11 17,1620.381345,13.19490037
2022-02-11 18,1566.030711,23.60192669
2022-02-11 19,1480.933691,13.85915069
2022-02-11 20,1488.769303,36.54545836
2022-02-11 21,1586.390181,11.77098708
2022-02-11 22,1556.342613,25.09672432
2022-02-11 23,1476.772911,21.57753987
2022-02-12 00,1387.679991,28.68689084
2022-02-12 01,1289.477259,27.29782141
2022-02-12 02,1196.374222,28.28817816
2022-02-12 03,1117.567484,15.87869962
2022-02-12 04,1085.892543,6.311424181
2022-02-12 05,1064.461621,7.807153609
2022-02-12 06,1062.416738,4.327934494
2022-02-12 07,1058.06389,9.156609684
2022-02-12 08,1063.692792,9.116335583
2022-02-12 09,1112.621987,16.59973462
2022-02-12 10,1172.809524,19.39678093
2022-02-12 11,1215.691665,10.01010095
2022-02-12 12,1239.012336,7.442876954
2022-02-12 13,1258.671953,6.060523727
2022-02-12 14,1255.277087,6.702177491
2022-02-12 15,1228.249734,7.971299095
2022-02-12 16,1195.177066,9.833921758
2022-02-12 17,1186.397627,4.47901008
2022-02-12 18,1196.063375,3.864738958
2022-02-12 19,1203.196467,4.854647155
2022-02-12 20,1261.081328,32.62528581
2022-02-12 21,1331.667112,6.474864343
2022-02-12 22,1304.560969,18.03848936
2022-02-12 23,1243.72765,20.63416902
2022-02-13 00,1161.589214,27.95163618
2022-02-13 01,1072.331606,24.68949499
2022-02-13 02,994.6080084,21.79715297
2022-02-13 03,933.2463615,16.44992889
2022-02-13 04,891.5535987,7.643473509
2022-02-13 05,874.0248831,6.495520643
2022-02-13 06,870.6118375,3.038413166
2022-02-13 07,836.6980584,14.87964405
2022-02-13 08,854.9218541,11.31257693
2022-02-13 09,909.9214715,18.96465003
2022-02-13 10,981.335608,21.22037429
2022-02-13 11,1048.94886,13.63229203
2022-02-13 12,1072.916231,9.499188603
2022-02-13 13,1103.625933,7.576880233
2022-02-13 14,1108.250437,8.224306771
2022-02-13 15,1082.937441,9.43450872
2022-02-13 16,1071.284335,5.573220895
2022-02-13 17,1071.729552,5.991713351
2022-02-13 18,1089.419213,8.909526953
2022-02-13 19,1096.413107,7.852280141
2022-02-13 20,1150.995909,40.9376336
2022-02-13 21,1280.317404,11.02537821
2022-02-13 22,1288.576022,15.62581991
2022-02-13 23,1260.526129,9.736266877
2022-02-14 00,1198.675154,25.27278488
2022-02-14 01,1105.635177,21.24743603
2022-02-14 02,1022.613289,27.71050842
2022-02-14 03,959.4103472,15.15954302
2022-02-14 04,933.1146652,9.155978992
2022-02-14 05,934.4915017,8.290215988
2022-02-14 06,964.1146169,14.36174789
2022-02-14 07,987.2008343,10.09738298
2022-02-14 08,1068.80009,30.99881044
2022-02-14 09,1171.655871,22.60294959
2022-02-14 10,1237.065231,12.7553085
2022-02-14 11,1277.731236,10.69781839
2022-02-14 12,1311.11392,8.082365606
2022-02-14 13,1337.439349,10.98723193
2022-02-14 14,1365.28077,7.668293394
2022-02-14 15,1372.537589,9.319329868
2022-02-14 16,1385.222773,7.741398756
2022-02-14 17,1390.940255,7.489800592
2022-02-14 18,1376.996423,13.2392223
2022-02-14 19,1337.543907,6.108163689
2022-02-14 20,1361.853974,36.08462079
2022-02-14 21,1510.302482,24.11777282
2022-02-14 22,1513.372376,20.50740389
2022-02-14 23,1439.760961,23.1633542
2022-02-15 00,1333.900885,33.16126621
2022-02-15 01,1218.300711,32.17619283
2022-02-15 02,1119.603852,25.39478495
2022-02-15 03,1044.272776,16.52823114
2022-02-15 04,1010.625201,10.18354931
2022-02-15 05,999.5752726,7.195339072
2022-02-15 06,1020.066219,10.03733797
2022-02-15 07,1042.590588,13.47138247
2022-02-15 08,1131.581654,28.90978966
2022-02-15 09,1230.845854,26.19019442
2022-02-15 10,1308.155295,20.44695716
2022-02-15 11,1377.701856,14.99030635
2022-02-15 12,1444.082712,17.88786336
2022-02-15 13,1503.912034,16.91962555
2022-02-15 14,1562.563137,13.07039222
2022-02-15 15,1589.90606,10.10586196
2022-02-15 16,1606.228259,8.796077253
2022-02-15 17,1590.951007,4.299650159
2022-02-15 18,1555.674454,17.60128956
2022-02-15 19,1482.297744,18.73010727
2022-02-15 20,1474.625126,31.89341561
2022-02-15 21,1617.730283,25.92949421
2022-02-15 22,1622.235392,19.70356545
2022-02-15 23,1569.336488,16.80902159
2022-02-16 00,1473.654658,33.72747147
2022-02-16 01,1347.578484,36.52417962
2022-02-16 02,1232.29288,31.60662122
2022-02-16 03,1154.239604,20.21920298
2022-02-16 04,1106.936017,11.69422224
2022-02-16 05,1091.260208,6.614971001
2022-02-16 06,1104.180391,9.819870338
2022-02-16 07,1120.784388,10.40215358
2022-02-16 08,1191.736071,28.24862415
2022-02-16 09,1287.382752,23.17223373
2022-02-16 10,1371.635552,22.02577901
2022-02-16 11,1446.777412,21.32756268
2022-02-16 12,1538.294556,30.69583894
2022-02-16 13,1634.904151,29.83511097
2022-02-16 14,1729.663829,19.58186369
2022-02-16 15,1766.783722,12.01844923
2022-02-16 16,1774.353912,5.759301776
2022-02-16 17,1759.341119,14.83538846
2022-02-16 18,1694.961979,18.90936898
2022-02-16 19,1600.054526,22.3965522
2022-02-16 20,1584.176041,36.12587645
2022-02-16 21,1709.457006,24.79601228
2022-02-16 22,1667.303335,15.6324345
2022-02-16 23,1627.216952,11.49500915
2022-02-17 00,1549.031187,38.29911854
2022-02-17 01,1434.964045,31.39854796
2022-02-17 02,1340.237053,22.60692892
2022-02-17 03,1257.910706,18.16238013
2022-02-17 04,1203.881753,13.18469821
2022-02-17 05,1176.754,7.129176197
2022-02-17 06,1170.163355,8.380089853
2022-02-17 07,1183.505026,6.707249306
2022-02-17 08,1224.566518,23.3181891
2022-02-17 09,1299.773088,22.2524453
2022-02-17 10,1350.781102,10.87405849
2022-02-17 11,1377.954442,7.396628878
2022-02-17 12,1415.985359,11.72611649
2022-02-17 13,1435.865882,10.92080657
2022-02-17 14,1460.367141,10.79694467
2022-02-17 15,1460.375157,7.469730211
2022-02-17 16,1463.264031,9.440134893
2022-02-17 17,1439.452119,13.10568661
2022-02-17 18,1399.585551,14.39100401
2022-02-17 19,1340.28798,11.82718545
2022-02-17 20,1364.449385,38.48710609
2022-02-17 21,1470.152559,11.03925906
2022-02-17 22,1468.532088,17.41845151
2022-02-17 23,1430.017138,15.84189659
2022-02-18 00,1347.491936,31.12564973
2022-02-18 01,1243.969101,31.94103236
2022-02-18 02,1146.411744,25.46512084
2022-02-18 03,1075.952772,16.53574828
2022-02-18 04,1040.983069,10.35855228
2022-02-18 05,1034.763084,6.066837359
2022-02-18 06,1056.899567,11.8370844
2022-02-18 07,1084.103827,8.658585682
2022-02-18 08,1158.400724,31.88980413
2022-02-18 09,1250.776079,24.3012511
2022-02-18 10,1322.997185,17.92741848
2022-02-18 11,1373.786464,13.15748269
2022-02-18 12,1424.419122,18.76475324
2022-02-18 13,1466.588589,13.21229218
2022-02-18 14,1507.692263,9.237830654
2022-02-18 15,1522.424618,9.385173821
2022-02-18 16,1519.710101,10.54786762
2022-02-18 17,1490.472053,9.468781774
2022-02-18 18,1452.172457,17.59489117
2022-02-18 19,1381.615426,11.54402996
2022-02-18 20,1401.393248,39.39397409
2022-02-18 21,1510.528472,11.30341907
2022-02-18 22,1499.586287,18.40019934
2022-02-18 23,1438.003325,20.89866494
2022-02-19 00,1352.324471,29.15372435
2022-02-19 01,1260.154703,27.36184347
2022-02-19 02,1170.013455,23.29528736
2022-02-19 03,1101.21773,16.90622918
2022-02-19 04,1055.154102,10.23269909
2022-02-19 05,1034.331255,4.193845373
2022-02-19 06,1036.268103,4.098319826
2022-02-19 07,1043.274159,13.51464132
2022-02-19 08,1068.002671,18.81929838
2022-02-19 09,1140.565121,24.58846138
2022-02-19 10,1225.138829,24.20307629
2022-02-19 11,1286.803363,17.77666663
2022-02-19 12,1335.536638,19.56564009
2022-02-19 13,1383.089769,11.41402773
2022-02-19 14,1411.094691,7.307447794
2022-02-19 15,1412.942396,3.139276946
2022-02-19 16,1408.490378,4.62874304
2022-02-19 17,1392.425217,4.738986779
2022-02-19 18,1368.480623,12.15257387
2022-02-19 19,1325.285365,8.130757003
2022-02-19 20,1364.512444,45.64661856
2022-02-19 21,1463.929434,5.738487191
2022-02-19 22,1425.677616,25.71880424
2022-02-19 23,1355.059635,17.95874183
2022-02-20 00,1283.786973,20.84149798
2022-02-20 01,1222.771785,21.00377461
2022-02-20 02,1148.151209,20.14329806
2022-02-20 03,1083.280787,16.99884763
2022-02-20 04,1044.170217,10.25896642
2022-02-20 05,1017.72078,8.678767653
2022-02-20 06,1004.398708,3.843590424
2022-02-20 07,971.278762,21.67196675
2022-02-20 08,957.9110405,6.316737887
2022-02-20 09,1001.744887,15.38119299
2022-02-20 10,1075.732893,22.63442989
2022-02-20 11,1134.861824,12.75519337
2022-02-20 12,1185.593645,17.31465782
2022-02-20 13,1239.482403,13.91834547
2022-02-20 14,1252.129048,6.079497361
2022-02-20 15,1245.485899,5.231705454
2022-02-20 16,1243.690465,5.903556374
2022-02-20 17,1225.779624,8.892713447
2022-02-20 18,1213.47507,5.08371392
2022-02-20 19,1237.033118,14.46323153
2022-02-20 20,1298.943885,27.70915165
2022-02-20 21,1347.165971,5.383399591
2022-02-20 22,1336.638856,10.64776729
2022-02-20 23,1312.4262,14.29982435
2022-02-21 00,1237.38169,31.92223735
2022-02-21 01,1150.975405,22.91447726
2022-02-21 02,1072.852021,23.77323267
2022-02-21 03,1019.993139,8.087910511
2022-02-21 04,994.9800462,9.441452572
2022-02-21 05,984.8291798,6.338767413
2022-02-21 06,1008.278984,15.0783433
2022-02-21 07,1045.790244,9.078375366
2022-02-21 08,1123.714231,33.41189689
2022-02-21 09,1221.328714,19.57757941
2022-02-21 10,1291.614058,19.20639159
2022-02-21 11,1324.358765,11.88920684
2022-02-21 12,1375.90689,17.17109882
2022-02-21 13,1392.155171,8.070187291
2022-02-21 14,1413.544529,7.70073625
2022-02-21 15,1402.279395,8.647482949
2022-02-21 16,1398.833184,8.094653756
2022-02-21 17,1379.100938,14.45259332
2022-02-21 18,1344.554593,8.659008001
2022-02-21 19,1303.809294,8.110458418
2022-02-21 20,1357.193414,50.88547482
2022-02-21 21,1473.939798,11.63527224
2022-02-21 22,1468.051642,11.85272055
2022-02-21 23,1413.56743,27.91429683
2022-02-22 00,1310.538477,34.66878233
2022-02-22 01,1193.685492,31.33759022
2022-02-22 02,1112.934568,22.24392912
2022-02-22 03,1052.158861,14.95632759
2022-02-22 04,1016.041663,13.98730606
2022-02-22 05,998.8222095,3.800511819
2022-02-22 06,1026.419457,10.1560573
2022-02-22 07,1057.085402,7.863441991
2022-02-22 08,1134.6513,31.20103474
2022-02-22 09,1242.909573,25.76048577
2022-02-22 10,1312.47518,11.70309214
2022-02-22 11,1355.729614,12.36098208
2022-02-22 12,1400.355186,15.90514628
2022-02-22 13,1432.906766,10.07716809
2022-02-22 14,1453.96913,7.229741812
2022-02-22 15,1454.000258,8.235661376
2022-02-22 16,1450.76003,7.425989893
2022-02-22 17,1434.232178,9.706992986
2022-02-22 18,1396.482422,12.05481585
2022-02-22 19,1348.145832,7.118584016
2022-02-22 20,1388.814942,49.39169607
2022-02-22 21,1513.243817,12.58580094
2022-02-22 22,1502.277089,19.91432216
2022-02-22 23,1440.488681,19.53572475
2022-02-23 00,1348.634996,30.53480606
2022-02-23 01,1239.140705,31.85553995
2022-02-23 02,1139.115892,26.24425924
2022-02-23 03,1070.689647,18.15835684
2022-02-23 04,1037.444461,8.667807674
2022-02-23 05,1028.293539,5.545289865
2022-02-23 06,1053.548652,12.4435767
2022-02-23 07,1091.851888,7.814783852
2022-02-23 08,1153.147979,25.97941368
2022-02-23 09,1263.814164,26.4252235
2022-02-23 10,1329.653656,16.93634084
2022-02-23 11,1362.038216,11.24688854
2022-02-23 12,1410.148558,15.43892633
